    K_d          mu_d     log10_Kp_crack  log10_asp_crack    Kp
    34.713263    18.950969    -3.049414    -1.909668     0.200000
    27.745288    16.586823    -3.049414    -2.609863     0.200000
    34.189999    18.722797    -4.299023    -3.315918     0.200000
    18.276828    12.049724    -3.311914    -3.315918     0.200000
    36.774048    19.531868    -4.299023    -2.328613     0.200000
    36.774048    19.531868    -4.299023    -2.328613     0.200000
    18.276828    12.049724    -3.311914    -3.315918     0.200000
    33.577668    18.676159    -3.311914    -2.328613     0.200000
    34.246334    18.835523    -2.899023    -1.815918     0.200000
    17.589582    12.474218    -1.911914    -1.815918     0.200000
     0.251655     0.035782    -2.899023    -3.828613     0.200000
     0.251655     0.035782    -2.899023    -3.828613     0.200000
    17.589582    12.474218    -1.911914    -1.815918     0.200000
     0.061933     0.000816    -1.911914    -3.828613     0.200000
     5.433352     4.466886    -2.199023    -2.565918     0.200000
    36.024631    19.315160    -4.011914    -2.565918     0.200000
    29.016070    17.216525    -2.199023    -1.578613     0.200000
    29.016070    17.216525    -2.199023    -1.578613     0.200000
    36.024631    19.315160    -4.011914    -2.565918     0.200000
    37.022464    19.593316    -4.011914    -1.578613     0.200000
    37.041007    19.593813    -3.599023    -1.065918     0.200000
    35.949678    19.268516    -2.611914    -1.065918     0.200000
    28.188055    17.003230    -3.599023    -3.078613     0.200000
    28.188055    17.003230    -3.599023    -3.078613     0.200000
    35.949678    19.268516    -2.611914    -1.065918     0.200000
     4.652294     3.555948    -2.611914    -3.078613     0.200000
    28.796928    16.170672    -3.249023    -2.940918     0.200000
     1.453574     0.728855    -2.261914    -2.940918     0.200000
    30.154210    17.304801    -3.249023    -2.703613     0.200000
    30.154210    17.304801    -3.249023    -2.703613     0.200000
     1.453574     0.728855    -2.261914    -2.940918     0.200000
     4.574468     3.488930    -2.261914    -2.703613     0.200000
    24.708501    15.591978    -1.849023    -1.440918     0.200000
    36.926369    19.566945    -3.661914    -1.440918     0.200000
    28.879450    17.009184    -1.849023    -1.203613     0.200000
    28.879450    17.009184    -1.849023    -1.203613     0.200000
    36.926369    19.566945    -3.661914    -1.440918     0.200000
    37.022381    19.590210    -3.661914    -1.203613     0.200000
     0.105010     0.007900    -2.549023    -3.690918     0.200000
     1.926432     0.523260    -2.961914    -3.690918     0.200000
     0.255238     0.040834    -2.549023    -3.453613     0.200000
     0.255238     0.040834    -2.549023    -3.453613     0.200000
     1.926432     0.523260    -2.961914    -3.690918     0.200000
     6.428388     3.646886    -2.961914    -3.453613     0.200000
    36.512148    19.466921    -3.949023    -2.190918     0.200000
    36.912931    19.567674    -4.361914    -2.190918     0.200000
    36.824276    19.537163    -3.949023    -1.953613     0.200000
    36.824276    19.537163    -3.949023    -1.953613     0.200000
    36.912931    19.567674    -4.361914    -2.190918     0.200000
    37.035050    19.594866    -4.361914    -1.953613     0.200000
    36.073293    19.280357    -4.124023    -2.753418     0.200000
    19.962181    12.815449    -2.786914    -2.753418     0.200000
    37.134070    19.620935    -4.124023    -1.016113     0.200000
    37.134070    19.620935    -4.124023    -1.016113     0.200000
    19.962181    12.815449    -2.786914    -2.753418     0.200000
    36.424819    19.407311    -2.786914    -1.016113     0.200000
    35.789857    19.242862    -2.724023    -1.253418     0.200000
    37.120098    19.617837    -4.186914    -1.253418     0.200000
    22.040788    14.456247    -2.724023    -2.516113     0.200000
    22.040788    14.456247    -2.724023    -2.516113     0.200000
    37.120098    19.617837    -4.186914    -1.253418     0.200000
    36.453486    19.440006    -4.186914    -2.516113     0.200000
     0.051786     0.001369    -2.024023    -3.503418     0.200000
     0.070483     0.002822    -2.086914    -3.503418     0.200000
    21.865373    14.492857    -2.024023    -1.766113     0.200000
    21.865373    14.492857    -2.024023    -1.766113     0.200000
     0.070483     0.002822    -2.086914    -3.503418     0.200000
    23.428892    15.148294    -2.086914    -1.766113     0.200000
    35.740594    19.267934    -3.424023    -2.003418     0.200000
    35.928545    19.316754    -3.486914    -2.003418     0.200000
    21.840961    14.069876    -3.424023    -3.266113     0.200000
    21.840961    14.069876    -3.424023    -3.266113     0.200000
    35.928545    19.316754    -3.486914    -2.003418     0.200000
    23.312247    14.741655    -3.486914    -3.266113     0.200000
    24.514510    12.595098    -3.774023    -3.878418     0.200000
    25.972568    13.410950    -3.836914    -3.878418     0.200000
    26.102471    14.328805    -3.774023    -3.641113     0.200000
    26.102471    14.328805    -3.774023    -3.641113     0.200000
    25.972568    13.410950    -3.836914    -3.878418     0.200000
    27.356628    14.968489    -3.836914    -3.641113     0.200000
    15.311980    11.349822    -2.374023    -2.378418     0.200000
    17.182877    12.343296    -2.436914    -2.378418     0.200000
    21.401303    14.423402    -2.374023    -2.141113     0.200000
    21.401303    14.423402    -2.374023    -2.141113     0.200000
    17.182877    12.343296    -2.436914    -2.378418     0.200000
    22.968447    15.083122    -2.436914    -2.141113     0.200000
    15.195861    11.049893    -3.074023    -3.128418     0.200000
    16.895407    12.006373    -3.136914    -3.128418     0.200000
    25.729411    14.968394    -3.074023    -2.891113     0.200000
    25.729411    14.968394    -3.074023    -2.891113     0.200000
    16.895407    12.006373    -3.136914    -3.128418     0.200000
    27.031265    15.550019    -3.136914    -2.891113     0.200000
    37.112421    19.616747    -4.474023    -1.628418     0.200000
    17.177356    12.304667    -1.736914    -1.628418     0.200000
    37.135000    19.622260    -4.474023    -1.391113     0.200000
    37.135000    19.622260    -4.474023    -1.391113     0.200000
    17.177356    12.304667    -1.736914    -1.628418     0.200000
    23.115515    14.916198    -1.736914    -1.391113     0.200000
    34.973378    18.923238    -4.463086    -3.374512     0.200000
    29.536146    16.959847    -3.869727    -3.374512     0.200000
    35.663771    19.248610    -4.463086    -3.090332     0.200000
    35.663771    19.248610    -4.463086    -3.090332     0.200000
    29.536146    16.959847    -3.869727    -3.374512     0.200000
    31.771912    18.154280    -3.869727    -3.090332     0.200000
    34.915882    19.016163    -3.063086    -1.874512     0.200000
    29.264246    17.263419    -2.469727    -1.874512     0.200000
    35.864038    19.286822    -3.063086    -1.590332     0.200000
    35.864038    19.286822    -3.063086    -1.590332     0.200000
    29.264246    17.263419    -2.469727    -1.874512     0.200000
    32.373759    18.290417    -2.469727    -1.590332     0.200000
     9.154868     7.063793    -2.363086    -2.624512     0.200000
    29.589692    17.232530    -3.169727    -2.624512     0.200000
     0.072194     0.002423    -2.363086    -3.840332     0.200000
     0.072194     0.002423    -2.363086    -3.840332     0.200000
    29.589692    17.232530    -3.169727    -2.624512     0.200000
     5.385049     1.960735    -3.169727    -3.840332     0.200000
    37.070141    19.602942    -3.763086    -1.124512     0.200000
    28.693148    16.889038    -1.769727    -1.124512     0.200000
    35.807055    19.282066    -3.763086    -2.340332     0.200000
    35.807055    19.282066    -3.763086    -2.340332     0.200000
    28.693148    16.889038    -1.769727    -1.124512     0.200000
     0.820398     0.634306    -1.769727    -2.340332     0.200000
    30.995283    16.990353    -3.413086    -2.999512     0.200000
    17.847428    10.614869    -2.819727    -2.999512     0.200000
    35.983710    19.301493    -3.413086    -1.965332     0.200000
    35.983710    19.301493    -3.413086    -1.965332     0.200000
    17.847428    10.614869    -2.819727    -2.999512     0.200000
    32.786448    18.350134    -2.819727    -1.965332     0.200000
    27.027004    16.496627    -2.013086    -1.499512     0.200000
    37.092250    19.611232    -4.219727    -1.499512     0.200000
     0.058718     0.001948    -2.013086    -3.465332     0.200000
     0.058718     0.001948    -2.013086    -3.465332     0.200000
    37.092250    19.611232    -4.219727    -1.499512     0.200000
    33.176979    18.151274    -4.219727    -3.465332     0.200000
     0.166025     0.017581    -2.713086    -3.749512     0.200000
     0.062917     0.001386    -2.119727    -3.749512     0.200000
    35.861356    19.259561    -2.713086    -1.215332     0.200000
    35.861356    19.259561    -2.713086    -1.215332     0.200000
     0.062917     0.001386    -2.119727    -3.749512     0.200000
    32.330495    18.182217    -2.119727    -1.215332     0.200000
    36.656459    19.503043    -4.113086    -2.249512     0.200000
    35.217317    19.130683    -3.519727    -2.249512     0.200000
    36.083936    19.296200    -4.113086    -2.715332     0.200000
    36.083936    19.296200    -4.113086    -2.715332     0.200000
    35.217317    19.130683    -3.519727    -2.249512     0.200000
    33.133439    18.334281    -3.519727    -2.715332     0.200000
    35.425317    19.033947    -3.938086    -2.812012     0.200000
     3.634852     2.513726    -2.294727    -2.812012     0.200000
    31.062972    17.740754    -3.938086    -3.277832     0.200000
    31.062972    17.740754    -3.938086    -3.277832     0.200000
     3.634852     2.513726    -2.294727    -2.812012     0.200000
     0.194745     0.030075    -2.294727    -3.277832     0.200000
    34.814257    18.968070    -2.538086    -1.312012     0.200000
    36.998244    19.584792    -3.694727    -1.312012     0.200000
    31.274039    17.953281    -2.538086    -1.777832     0.200000
    31.274039    17.953281    -2.538086    -1.777832     0.200000
    36.998244    19.584792    -3.694727    -1.312012     0.200000
    36.712641    19.512587    -3.694727    -1.777832     0.200000
     0.039717     0.000416    -1.838086    -3.562012     0.200000
     5.293788     2.478274    -2.994727    -3.562012     0.200000
     0.514961     0.287195    -1.838086    -2.527832     0.200000
     0.514961     0.287195    -1.838086    -2.527832     0.200000
     5.293788     2.478274    -2.994727    -3.562012     0.200000
    27.707356    16.691152    -2.994727    -2.527832     0.200000
    34.721055    18.998969    -3.238086    -2.062012     0.200000
    36.990182    19.586892    -4.394727    -2.062012     0.200000
    36.897478    19.550457    -3.238086    -1.027832     0.200000
    36.897478    19.550457    -3.238086    -1.027832     0.200000
    36.990182    19.586892    -4.394727    -2.062012     0.200000
    37.149673    19.625616    -4.394727    -1.027832     0.200000
    18.940301     9.293549    -3.588086    -3.937012     0.200000
    10.423567     4.503063    -3.344727    -3.937012     0.200000
    36.904314    19.560540    -3.588086    -1.402832     0.200000
    36.904314    19.560540    -3.588086    -1.402832     0.200000
    10.423567     4.503063    -3.344727    -3.937012     0.200000
    36.707308    19.507467    -3.344727    -1.402832     0.200000
     8.034756     6.660874    -2.188086    -2.437012     0.200000
     1.908598     1.607197    -1.944727    -2.437012     0.200000
     0.941399     0.419190    -2.188086    -2.902832     0.200000
     0.941399     0.419190    -2.188086    -2.902832     0.200000
     1.908598     1.607197    -1.944727    -2.437012     0.200000
     0.174920     0.032075    -1.944727    -2.902832     0.200000
     9.056175     6.811368    -2.888086    -3.187012     0.200000
    32.781996    18.403296    -4.044727    -3.187012     0.200000
    30.961852    17.919446    -2.888086    -2.152832     0.200000
    30.961852    17.919446    -2.888086    -2.152832     0.200000
    32.781996    18.403296    -4.044727    -3.187012     0.200000
    36.682638    19.510000    -4.044727    -2.152832     0.200000
    37.071113    19.606134    -4.288086    -1.687012     0.200000
    33.183353    18.537874    -2.644727    -1.687012     0.200000
    33.276722    17.829329    -4.288086    -3.652832     0.200000
    33.276722    17.829329    -4.288086    -3.652832     0.200000
    33.183353    18.537874    -2.644727    -1.687012     0.200000
     0.137778     0.014546    -2.644727    -3.652832     0.200000
    34.472114    18.929773    -4.200586    -3.093262     0.200000
    30.701311    17.823059    -3.782227    -3.093262     0.200000
    37.115710    19.616833    -4.200586    -1.309082     0.200000
    37.115710    19.616833    -4.200586    -1.309082     0.200000
    30.701311    17.823059    -3.782227    -3.093262     0.200000
    37.030132    19.593477    -3.782227    -1.309082     0.200000
    34.812568    18.998777    -2.800586    -1.593262     0.200000
    31.381424    17.986439    -2.382227    -1.593262     0.200000
    19.615035    12.407304    -2.800586    -2.809082     0.200000
    19.615035    12.407304    -2.800586    -2.809082     0.200000
    31.381424    17.986439    -2.382227    -1.593262     0.200000
     6.154145     4.367637    -2.382227    -2.809082     0.200000
     0.046925     0.000595    -2.100586    -3.843262     0.200000
    34.358580    18.108176    -4.482227    -3.843262     0.200000
    15.893982    11.769054    -2.100586    -2.059082     0.200000
    15.893982    11.769054    -2.100586    -2.059082     0.200000
    34.358580    18.108176    -4.482227    -3.843262     0.200000
    37.023607    19.595217    -4.482227    -2.059082     0.200000
    34.716489    18.990314    -3.500586    -2.343262     0.200000
    31.191514    17.969081    -3.082227    -2.343262     0.200000
    20.234586    11.665075    -3.500586    -3.559082     0.200000
    20.234586    11.665075    -3.500586    -3.559082     0.200000
    31.191514    17.969081    -3.082227    -2.343262     0.200000
     7.762348     4.089583    -3.082227    -3.559082     0.200000
    11.363391     6.953683    -3.150586    -3.468262     0.200000
     0.063628     0.002337    -2.032227    -3.468262     0.200000
     3.258955     0.936470    -3.150586    -3.934082     0.200000
     3.258955     0.936470    -3.150586    -3.934082     0.200000
     0.063628     0.002337    -2.032227    -3.468262     0.200000
     0.035574     0.000174    -2.032227    -3.934082     0.200000
     8.632078     6.953706    -1.750586    -1.968262     0.200000
    36.029080    19.313865    -3.432227    -1.968262     0.200000
     0.437802     0.253339    -1.750586    -2.434082     0.200000
     0.437802     0.253339    -1.750586    -2.434082     0.200000
    36.029080    19.313865    -3.432227    -1.968262     0.200000
    33.815431    18.723145    -3.432227    -2.434082     0.200000
    10.065664     7.361190    -2.450586    -2.718262     0.200000
    18.908668    12.430924    -2.732227    -2.718262     0.200000
     1.374518     0.611805    -2.450586    -3.184082     0.200000
     1.374518     0.611805    -2.450586    -3.184082     0.200000
    18.908668    12.430924    -2.732227    -2.718262     0.200000
     5.500922     4.013465    -2.732227    -3.184082     0.200000
    37.070902    19.603960    -3.850586    -1.218262     0.200000
    37.117505    19.616981    -4.132227    -1.218262     0.200000
    36.903992    19.562912    -3.850586    -1.684082     0.200000
    36.903992    19.562912    -3.850586    -1.684082     0.200000
    37.117505    19.616981    -4.132227    -1.218262     0.200000
    37.029957    19.595511    -4.132227    -1.684082     0.200000
    30.381880    16.424225    -4.025586    -3.655762     0.200000
     0.100165     0.008016    -2.557227    -3.655762     0.200000
    36.547382    19.475480    -4.025586    -2.246582     0.200000
    36.547382    19.475480    -4.025586    -2.246582     0.200000
     0.100165     0.008016    -2.557227    -3.655762     0.200000
    23.473313    15.276189    -2.557227    -2.246582     0.200000
    26.765430    16.532771    -2.625586    -2.155762     0.200000
    36.571603    19.482017    -3.957227    -2.155762     0.200000
     0.093784     0.006988    -2.625586    -3.746582     0.200000
     0.093784     0.006988    -2.625586    -3.746582     0.200000
    36.571603    19.482017    -3.957227    -2.155762     0.200000
    28.936524    15.407050    -3.957227    -3.746582     0.200000
     0.142543     0.023145    -1.925586    -2.905762     0.200000
     0.120989     0.016882    -1.857227    -2.905762     0.200000
    25.278763    15.841399    -1.925586    -1.496582     0.200000
    25.278763    15.841399    -1.925586    -1.496582     0.200000
     0.120989     0.016882    -1.857227    -2.905762     0.200000
    23.717248    15.224322    -1.857227    -1.496582     0.200000
    36.683659    19.501153    -3.325586    -1.405762     0.200000
    36.601797    19.479003    -3.257227    -1.405762     0.200000
    29.771556    16.450225    -3.325586    -2.996582     0.200000
    29.771556    16.450225    -3.325586    -2.996582     0.200000
    36.601797    19.479003    -3.257227    -1.405762     0.200000
    28.660754    15.946511    -3.257227    -2.996582     0.200000
    34.866298    18.995342    -3.675586    -2.530762     0.200000
    36.612283    19.481789    -4.307227    -2.530762     0.200000
    34.567917    18.870191    -3.675586    -2.621582     0.200000
    34.567917    18.870191    -3.675586    -2.621582     0.200000
    36.612283    19.481789    -4.307227    -2.530762     0.200000
    36.538032    19.452037    -4.307227    -2.621582     0.200000
    34.745159    18.889496    -2.275586    -1.030762     0.200000
    36.587032    19.457453    -2.907227    -1.030762     0.200000
    34.288460    18.770447    -2.275586    -1.121582     0.200000
    34.288460    18.770447    -2.275586    -1.121582     0.200000
    36.587032    19.457453    -2.907227    -1.030762     0.200000
    36.472464    19.429349    -2.907227    -1.121582     0.200000
     9.677237     6.864651    -2.975586    -3.280762     0.200000
    25.722217    15.725179    -3.607227    -3.280762     0.200000
     8.169538     5.303252    -2.975586    -3.371582     0.200000
     8.169538     5.303252    -2.975586    -3.371582     0.200000
    25.722217    15.725179    -3.607227    -3.280762     0.200000
    24.792864    14.981219    -3.607227    -3.371582     0.200000
    37.072384    19.606336    -4.375586    -1.780762     0.200000
    25.846628    16.089827    -2.207227    -1.780762     0.200000
    37.055037    19.601284    -4.375586    -1.871582     0.200000
    37.055037    19.601284    -4.375586    -1.871582     0.200000
    25.846628    16.089827    -2.207227    -1.780762     0.200000
    24.256371    15.418280    -2.207227    -1.871582     0.200000
    36.537022    19.444682    -4.331836    -2.671387     0.200000
    25.097516    15.414585    -2.950977    -2.671387     0.200000
    37.072153    19.606381    -4.331836    -1.730957     0.200000
    37.072153    19.606381    -4.331836    -1.730957     0.200000
    25.097516    15.414585    -2.950977    -2.671387     0.200000
    34.940341    19.036829    -2.950977    -1.730957     0.200000
    36.440595    19.423297    -2.931836    -1.171387     0.200000
    37.140604    19.623319    -4.350977    -1.171387     0.200000
     9.395198     6.888538    -2.931836    -3.230957     0.200000
     9.395198     6.888538    -2.931836    -3.230957     0.200000
    37.140604    19.623319    -4.350977    -1.171387     0.200000
    34.749450    18.956903    -4.350977    -3.230957     0.200000
     0.106081     0.008508    -2.231836    -3.421387     0.200000
     0.123668     0.010928    -2.250977    -3.421387     0.200000
     8.302330     6.788672    -2.231836    -2.480957     0.200000
     8.302330     6.788672    -2.231836    -2.480957     0.200000
     0.123668     0.010928    -2.250977    -3.421387     0.200000
     8.899117     7.212714    -2.250977    -2.480957     0.200000
    36.492157    19.448110    -3.631836    -1.921387     0.200000
    36.520981    19.455991    -3.650977    -1.921387     0.200000
    20.008997     9.799285    -3.631836    -3.980957     0.200000
    20.008997     9.799285    -3.631836    -3.980957     0.200000
    36.520981    19.455991    -3.650977    -1.921387     0.200000
    20.587751    10.127156    -3.650977    -3.980957     0.200000
     9.991084     4.579459    -3.281836    -3.796387     0.200000
    29.435230    15.532757    -4.000977    -3.796387     0.200000
    13.051318     7.208517    -3.281836    -3.605957     0.200000
    13.051318     7.208517    -3.281836    -3.605957     0.200000
    29.435230    15.532757    -4.000977    -3.796387     0.200000
    30.251918    16.517627    -4.000977    -3.605957     0.200000
     2.826580     2.542229    -1.881836    -2.296387     0.200000
    23.432702    15.245044    -2.600977    -2.296387     0.200000
     7.604668     6.536835    -1.881836    -2.105957     0.200000
     7.604668     6.536835    -1.881836    -2.105957     0.200000
    23.432702    15.245044    -2.600977    -2.296387     0.200000
    27.201350    16.686406    -2.600977    -2.105957     0.200000
     4.544869     3.522172    -2.581836    -3.046387     0.200000
    22.801016    14.962769    -3.300977    -3.046387     0.200000
    11.950274     7.964282    -2.581836    -2.855957     0.200000
    11.950274     7.964282    -2.581836    -2.855957     0.200000
    22.801016    14.962769    -3.300977    -3.046387     0.200000
    30.037456    16.928591    -3.300977    -2.855957     0.200000
    37.022540    19.593186    -3.981836    -1.546387     0.200000
    23.673971    15.228763    -1.900977    -1.546387     0.200000
    37.071870    19.605166    -3.981836    -1.355957     0.200000
    37.071870    19.605166    -3.981836    -1.355957     0.200000
    23.673971    15.228763    -1.900977    -1.546387     0.200000
    27.395405    16.563825    -1.900977    -1.355957     0.200000
    26.988187    14.919275    -3.806836    -3.608887     0.200000
     8.132604     4.116948    -3.125977    -3.608887     0.200000
    36.716741    19.509473    -3.806836    -1.918457     0.200000
    36.716741    19.509473    -3.806836    -1.918457     0.200000
     8.132604     4.116948    -3.125977    -3.608887     0.200000
    35.066928    19.050264    -3.125977    -1.918457     0.200000
    22.983524    15.089149    -2.406836    -2.108887     0.200000
     2.954458     2.723259    -1.725977    -2.108887     0.200000
     0.146503     0.017693    -2.406836    -3.418457     0.200000
     0.146503     0.017693    -2.406836    -3.418457     0.200000
     2.954458     2.723259    -1.725977    -2.108887     0.200000
     0.042131     0.000638    -1.725977    -3.418457     0.200000
     0.093559     0.010573    -1.706836    -2.858887     0.200000
    34.855900    18.793966    -3.825977    -2.858887     0.200000
    26.837074    16.231957    -1.706836    -1.168457     0.200000
    26.837074    16.231957    -1.706836    -1.168457     0.200000
    34.855900    18.793966    -3.825977    -2.858887     0.200000
    37.075371    19.604820    -3.825977    -1.168457     0.200000
    36.446145    19.434793    -3.106836    -1.358887     0.200000
    33.858107    18.694775    -2.425977    -1.358887     0.200000
    28.188151    16.643642    -3.106836    -2.668457     0.200000
    28.188151    16.643642    -3.106836    -2.668457     0.200000
    33.858107    18.694775    -2.425977    -1.358887     0.200000
    10.248306     7.657687    -2.425977    -2.668457     0.200000
    23.062570    14.737069    -3.456836    -3.233887     0.200000
     0.101170     0.009861    -2.075977    -3.233887     0.200000
    26.191127    16.308537    -3.456836    -3.043457     0.200000
    26.191127    16.308537    -3.456836    -3.043457     0.200000
     0.101170     0.009861    -2.075977    -3.233887     0.200000
     0.216428     0.043010    -2.075977    -3.043457     0.200000
    23.369759    15.132434    -2.056836    -1.733887     0.200000
    36.479753    19.451978    -3.475977    -1.733887     0.200000
    27.087826    16.534145    -2.056836    -1.543457     0.200000
    27.087826    16.534145    -2.056836    -1.543457     0.200000
    36.479753    19.451978    -3.475977    -1.733887     0.200000
    36.705957    19.510058    -3.475977    -1.543457     0.200000
     0.092881     0.006569    -2.756836    -3.983887     0.200000
     0.113815     0.009096    -2.775977    -3.983887     0.200000
     0.138785     0.014147    -2.756836    -3.793457     0.200000
     0.138785     0.014147    -2.756836    -3.793457     0.200000
     0.113815     0.009096    -2.775977    -3.983887     0.200000
     0.178486     0.020109    -2.775977    -3.793457     0.200000
    36.441636    19.439490    -4.156836    -2.483887     0.200000
    36.472562    19.447739    -4.175977    -2.483887     0.200000
    36.660510    19.503593    -4.156836    -2.293457     0.200000
    36.660510    19.503593    -4.156836    -2.293457     0.200000
    36.472562    19.447739    -4.175977    -2.483887     0.200000
    36.682211    19.509090    -4.175977    -2.293457     0.200000
    32.342019    16.940379    -4.244336    -3.890137     0.200000
     0.042314     0.000256    -1.813477    -3.890137     0.200000
    36.328269    19.360523    -4.244336    -2.762207     0.200000
    36.328269    19.360523    -4.244336    -2.762207     0.200000
     0.042314     0.000256    -1.813477    -3.890137     0.200000
     0.147315     0.028733    -1.813477    -2.762207     0.200000
    26.882646    16.515091    -2.844336    -2.390137     0.200000
    32.216452    18.267086    -3.213477    -2.390137     0.200000
    36.098469    19.331842    -2.844336    -1.262207     0.200000
    36.098469    19.331842    -2.844336    -1.262207     0.200000
    32.216452    18.267086    -3.213477    -2.390137     0.200000
    36.706569    19.503114    -3.213477    -1.262207     0.200000
     0.207546     0.036373    -2.144336    -3.140137     0.200000
     2.409194     1.474665    -2.513477    -3.140137     0.200000
     0.093412     0.004842    -2.144336    -3.512207     0.200000
     0.093412     0.004842    -2.144336    -3.512207     0.200000
     2.409194     1.474665    -2.513477    -3.140137     0.200000
     0.153375     0.017971    -2.513477    -3.512207     0.200000
    36.682199    19.504997    -3.544336    -1.640137     0.200000
    36.959665    19.577251    -3.913477    -1.640137     0.200000
    36.057738    19.350239    -3.544336    -2.012207     0.200000
    36.057738    19.350239    -3.544336    -2.012207     0.200000
    36.959665    19.577251    -3.913477    -1.640137     0.200000
    36.687950    19.510939    -3.913477    -2.012207     0.200000
    28.911526    16.704815    -3.194336    -2.765137     0.200000
    33.330403    18.344343    -3.563477    -2.765137     0.200000
    32.041531    18.215486    -3.194336    -2.387207     0.200000
    32.041531    18.215486    -3.194336    -2.387207     0.200000
    33.330403    18.344343    -3.563477    -2.765137     0.200000
    34.849572    19.021420    -3.563477    -2.387207     0.200000
    26.905345    16.328294    -1.794336    -1.265137     0.200000
    32.320906    18.196856    -2.163477    -1.265137     0.200000
     0.040570     0.000218    -1.794336    -3.887207     0.200000
     0.040570     0.000218    -1.794336    -3.887207     0.200000
    32.320906    18.196856    -2.163477    -1.265137     0.200000
     0.054278     0.000893    -2.163477    -3.887207     0.200000
     0.158294     0.018034    -2.494336    -3.515137     0.200000
    33.407173    18.149785    -4.263477    -3.515137     0.200000
    32.181946    18.237111    -2.494336    -1.637207     0.200000
    32.181946    18.237111    -2.494336    -1.637207     0.200000
    33.407173    18.149785    -4.263477    -3.515137     0.200000
    37.075681    19.607269    -4.263477    -1.637207     0.200000
    36.663227    19.504715    -3.894336    -2.015137     0.200000
    32.200170    18.287261    -2.863477    -2.015137     0.200000
    31.615555    18.082065    -3.894336    -3.137207     0.200000
    31.615555    18.082065    -3.894336    -3.137207     0.200000
    32.200170    18.287261    -2.863477    -2.015137     0.200000
     9.354135     7.192478    -2.863477    -3.137207     0.200000
    35.748420    19.068168    -4.069336    -2.952637     0.200000
    36.554391    19.389132    -4.438477    -2.952637     0.200000
    30.802615    16.507535    -4.069336    -3.699707     0.200000
    30.802615    16.507535    -4.069336    -3.699707     0.200000
    36.554391    19.389132    -4.438477    -2.952637     0.200000
    34.295151    18.243363    -4.438477    -3.699707     0.200000
    34.816289    18.987412    -2.669336    -1.452637     0.200000
    36.138907    19.355184    -3.038477    -1.452637     0.200000
    26.806473    16.545137    -2.669336    -2.199707     0.200000
    26.806473    16.545137    -2.669336    -2.199707     0.200000
    36.138907    19.355184    -3.038477    -1.452637     0.200000
    32.175776    18.282713    -3.038477    -2.199707     0.200000
     0.041460     0.000423    -1.969336    -3.702637     0.200000
    24.868849    13.410976    -3.738477    -3.702637     0.200000
     0.157327     0.025926    -1.969336    -2.949707     0.200000
     0.157327     0.025926    -1.969336    -2.949707     0.200000
    24.868849    13.410976    -3.738477    -3.702637     0.200000
    34.201014    18.444763    -3.738477    -2.949707     0.200000
    34.700997    18.993938    -3.369336    -2.202637     0.200000
    18.880613    13.270810    -2.338477    -2.202637     0.200000
    36.686326    19.502968    -3.369336    -1.449707     0.200000
    36.686326    19.502968    -3.369336    -1.449707     0.200000
    18.880613    13.270810    -2.338477    -2.202637     0.200000
    32.374397    18.265578    -2.338477    -1.449707     0.200000
    27.406296    16.260659    -3.719336    -3.327637     0.200000
     2.803963     1.418401    -2.688477    -3.327637     0.200000
    37.070134    19.602456    -3.719336    -1.074707     0.200000
    37.070134    19.602456    -3.719336    -1.074707     0.200000
     2.803963     1.418401    -2.688477    -3.327637     0.200000
    36.125887    19.322615    -2.688477    -1.074707     0.200000
    27.309661    16.607638    -2.319336    -1.827637     0.200000
    36.965420    19.578155    -4.088477    -1.827637     0.200000
     8.847894     6.984059    -2.319336    -2.574707     0.200000
     8.847894     6.984059    -2.319336    -2.574707     0.200000
    36.965420    19.578155    -4.088477    -1.827637     0.200000
    36.194342    19.361366    -4.088477    -2.574707     0.200000
    27.556728    16.568817    -3.019336    -2.577637     0.200000
     1.200425     0.850279    -1.988477    -2.577637     0.200000
    34.889185    19.015998    -3.019336    -1.824707     0.200000
    34.889185    19.015998    -3.019336    -1.824707     0.200000
     1.200425     0.850279    -1.988477    -2.577637     0.200000
    19.597452    13.440983    -1.988477    -1.824707     0.200000
    37.148853    19.625478    -4.419336    -1.077637     0.200000
    36.956728    19.569279    -3.388477    -1.077637     0.200000
    34.856694    18.926866    -4.419336    -3.324707     0.200000
    34.856694    18.926866    -4.419336    -3.324707     0.200000
    36.956728    19.569279    -3.388477    -1.077637     0.200000
    20.162928    12.993235    -3.388477    -3.324707     0.200000
    35.793314    19.286561    -4.441211    -3.022949     0.200000
     0.110463     0.014318    -1.922852    -3.022949     0.200000
    36.962136    19.579964    -4.441211    -2.176270     0.200000
    36.962136    19.579964    -4.441211    -2.176270     0.200000
     0.110463     0.014318    -1.922852    -3.022949     0.200000
     6.877614     5.976201    -1.922852    -2.176270     0.200000
    35.980121    19.315450    -3.041211    -1.522949     0.200000
    36.540897    19.465922    -3.322852    -1.522949     0.200000
     4.347605     1.659744    -3.041211    -3.676270     0.200000
     4.347605     1.659744    -3.041211    -3.676270     0.200000
    36.540897    19.465922    -3.322852    -1.522949     0.200000
    13.247450     6.962385    -3.322852    -3.676270     0.200000
     0.081012     0.003132    -2.341211    -3.772949     0.200000
     0.116699     0.009094    -2.622852    -3.772949     0.200000
    32.617291    18.334607    -2.341211    -1.426270     0.200000
    32.617291    18.334607    -2.341211    -1.426270     0.200000
