    K_d          mu_d     log10_Kp_crack  log10_asp_crack    Kp
    38.247869    12.134408    -2.422119    -2.785645     0.150000
    44.021513    21.230322    -2.334522    -1.663574     0.150000
    47.157530    22.708342    -3.572119    -1.663574     0.150000
    45.016798    21.955226    -2.334522    -1.285645     0.150000
    45.016798    21.955226    -2.334522    -1.285645     0.150000
    47.157530    22.708342    -3.572119    -1.663574     0.150000
    47.222023    22.752524    -3.572119    -1.285645     0.150000
    12.751137     0.000276    -1.759521    -3.913574     0.150000
    12.967077     0.000611    -1.847119    -3.913574     0.150000
    12.756221     0.000798    -1.759521    -3.535645     0.150000
    12.756221     0.000798    -1.759521    -3.535645     0.150000
    12.967077     0.000611    -1.847119    -3.913574     0.150000
    12.983658     0.002079    -1.847119    -3.535645     0.150000
    45.567515    20.946842    -2.909521    -2.413574     0.150000
    45.888753    21.273155    -2.997119    -2.413574     0.150000
    46.099399    21.946227    -2.909521    -2.035645     0.150000
    46.099399    21.946227    -2.909521    -2.035645     0.150000
    45.888753    21.273155    -2.997119    -2.413574     0.150000
    46.325823    22.100044    -2.997119    -2.035645     0.150000
    39.610594    11.703229    -3.197021    -3.538574     0.150000
    45.770448    19.735611    -3.859619    -3.538574     0.150000
    46.428521    21.830103    -3.197021    -2.410645     0.150000
    46.428521    21.830103    -3.197021    -2.410645     0.150000
    45.770448    19.735611    -3.859619    -3.538574     0.150000
    47.157697    22.586790    -3.859619    -2.410645     0.150000
    39.265048    17.225559    -2.047022    -2.038574     0.150000
    45.382755    21.453759    -2.709619    -2.038574     0.150000
    13.301749     0.000506    -2.047022    -3.910645     0.150000
    13.301749     0.000506    -2.047022    -3.910645     0.150000
    45.382755    21.453759    -2.709619    -2.038574     0.150000
    13.859493     0.009763    -2.709619    -3.910645     0.150000
    41.520956    15.307022    -2.622021    -2.788574     0.150000
    46.073438    20.904300    -3.284619    -2.788574     0.150000
    45.589793    21.982748    -2.622021    -1.660645     0.150000
    45.589793    21.982748    -2.622021    -1.660645     0.150000
    46.073438    20.904300    -3.284619    -2.788574     0.150000
    46.967049    22.621584    -3.284619    -1.660645     0.150000
    47.273674    22.770676    -3.772022    -1.288574     0.150000
    43.718121    21.464636    -2.134619    -1.288574     0.150000
    46.600749    21.436953    -3.772022    -3.160645     0.150000
    46.600749    21.436953    -3.772022    -3.160645     0.150000
    43.718121    21.464636    -2.134619    -1.288574     0.150000
    14.572717     0.256808    -2.134619    -3.160645     0.150000
    47.054334    22.368776    -3.843897    -2.694824     0.150000
    46.874554    22.119655    -3.643994    -2.694824     0.150000
    47.244309    22.742666    -3.843897    -1.754395     0.150000
    47.244309    22.742666    -3.843897    -1.754395     0.150000
    46.874554    22.119655    -3.643994    -2.694824     0.150000
    47.175140    22.707969    -3.643994    -1.754395     0.150000
    46.418891    22.477232    -2.693897    -1.194824     0.150000
    45.880186    22.288665    -2.493994    -1.194824     0.150000
    35.504898     8.728445    -2.693897    -3.254395     0.150000
    35.504898     8.728445    -2.693897    -3.254395     0.150000
    45.880186    22.288665    -2.493994    -1.194824     0.150000
    28.025968     4.490968    -2.493994    -3.254395     0.150000
    13.420401     0.004092    -2.118896    -3.444824     0.150000
    39.175578    11.403037    -3.068994    -3.444824     0.150000
    44.650209    21.876478    -2.118896    -1.004395     0.150000
    44.650209    21.876478    -2.118896    -1.004395     0.150000
    39.175578    11.403037    -3.068994    -3.444824     0.150000
    47.048051    22.697408    -3.068994    -1.004395     0.150000
    46.848456    22.476561    -3.268896    -1.944824     0.150000
    37.681689    16.501100    -1.918994    -1.944824     0.150000
    46.477461    21.782597    -3.268896    -2.504395     0.150000
    46.477461    21.782597    -3.268896    -2.504395     0.150000
    37.681689    16.501100    -1.918994    -1.944824     0.150000
    30.657462     7.987422    -1.918994    -2.504395     0.150000
    20.533261     1.599288    -2.981396    -3.819824     0.150000
    13.998804     0.032223    -2.781494    -3.819824     0.150000
    44.353933    18.384881    -2.981396    -2.879395     0.150000
    44.353933    18.384881    -2.981396    -2.879395     0.150000
    13.998804     0.032223    -2.781494    -3.819824     0.150000
    42.601324    16.208949    -2.781494    -2.879395     0.150000
    31.655817     9.861637    -1.831397    -2.319824     0.150000
    47.204800    22.652653    -3.931494    -2.319824     0.150000
    39.852381    19.790715    -1.831397    -1.379395     0.150000
    39.852381    19.790715    -1.831397    -1.379395     0.150000
    47.204800    22.652653    -3.931494    -2.319824     0.150000
    47.294540    22.776947    -3.931494    -1.379395     0.150000
    32.533082     7.172513    -2.406397    -3.069824     0.150000
    23.682782     2.963737    -2.206494    -3.069824     0.150000
    13.700631     0.006831    -2.406397    -3.629395     0.150000
    13.700631     0.006831    -2.406397    -3.629395     0.150000
    23.682782     2.963737    -2.206494    -3.069824     0.150000
    13.520774     0.003260    -2.206494    -3.629395     0.150000
    47.166975    22.719859    -3.556396    -1.569824     0.150000
    47.053019    22.671882    -3.356494    -1.569824     0.150000
    47.049148    22.565440    -3.556396    -2.129395     0.150000
    47.049148    22.565440    -3.556396    -2.129395     0.150000
    47.053019    22.671882    -3.356494    -1.569824     0.150000
    46.867274    22.428287    -3.356494    -2.129395     0.150000
    46.233830    20.737437    -3.700146    -3.257324     0.150000
    13.420217     0.017047    -2.062744    -3.257324     0.150000
    47.222466    22.743321    -3.700146    -1.566895     0.150000
    47.222466    22.743321    -3.700146    -1.566895     0.150000
    13.420217     0.017047    -2.062744    -3.257324     0.150000
    41.863635    20.366734    -2.062744    -1.566895     0.150000
    45.116172    21.653111    -2.550146    -1.757324     0.150000
    46.857673    22.547386    -3.212744    -1.757324     0.150000
    36.830531    10.185073    -2.550146    -3.066895     0.150000
    36.830531    10.185073    -2.550146    -3.066895     0.150000
    46.857673    22.547386    -3.212744    -1.757324     0.150000
    45.077714    19.138492    -3.212744    -3.066895     0.150000
    32.359741     9.094280    -1.975146    -2.507324     0.150000
    43.679520    18.741434    -2.637744    -2.507324     0.150000
    35.458054    12.629404    -1.975146    -2.316895     0.150000
    35.458054    12.629404    -1.975146    -2.316895     0.150000
    43.679520    18.741434    -2.637744    -2.507324     0.150000
    44.388996    20.060583    -2.637744    -2.316895     0.150000
    47.085028    22.709736    -3.125147    -1.007324     0.150000
    47.302412    22.782032    -3.787744    -1.007324     0.150000
    29.328453     4.733266    -3.125147    -3.816895     0.150000
    29.328453     4.733266    -3.125147    -3.816895     0.150000
    47.302412    22.782032    -3.787744    -1.007324     0.150000
    44.058678    16.857264    -3.787744    -3.816895     0.150000
    46.242531    21.039993    -3.412647    -2.882324     0.150000
    43.924294    17.818828    -2.925244    -2.882324     0.150000
    43.807489    16.726044    -3.412647    -3.441895     0.150000
    43.807489    16.726044    -3.412647    -3.441895     0.150000
    43.924294    17.818828    -2.925244    -2.882324     0.150000
    35.779459     8.627428    -2.925244    -3.441895     0.150000
    44.324570    21.644003    -2.262646    -1.382324     0.150000
    38.944760    19.385515    -1.775244    -1.382324     0.150000
    42.550180    19.721498    -2.262646    -1.941895     0.150000
    42.550180    19.721498    -2.262646    -1.941895     0.150000
    38.944760    19.385515    -1.775244    -1.382324     0.150000
    34.709201    14.543205    -1.775244    -1.941895     0.150000
    21.957322     2.037035    -2.837646    -3.632324     0.150000
    42.697037    15.058808    -3.500244    -3.632324     0.150000
    44.300194    18.814483    -2.837646    -2.691895     0.150000
    44.300194    18.814483    -2.837646    -2.691895     0.150000
    42.697037    15.058808    -3.500244    -3.632324     0.150000
    46.686905    21.864538    -3.500244    -2.691895     0.150000
    47.246062    22.713617    -3.987646    -2.132324     0.150000
    42.683164    19.268762    -2.350244    -2.132324     0.150000
    47.314527    22.785625    -3.987646    -1.191895     0.150000
    47.314527    22.785625    -3.987646    -1.191895     0.150000
    42.683164    19.268762    -2.350244    -2.132324     0.150000
    45.324515    22.092277    -2.350244    -1.191895     0.150000
    45.900709    19.930570    -3.983154    -3.626465     0.150000
    13.223689     0.000717    -1.995361    -3.626465     0.150000
    46.618665    21.361048    -3.983154    -3.354004     0.150000
    46.618665    21.361048    -3.983154    -3.354004     0.150000
    13.223689     0.000717    -1.995361    -3.626465     0.150000
    13.244551     0.003632    -1.995361    -3.354004     0.150000
    45.745973    21.586723    -2.833154    -2.126465     0.150000
    46.563317    22.201109    -3.145361    -2.126465     0.150000
    46.074627    22.071995    -2.833154    -1.854004     0.150000
    46.074627    22.071995    -2.833154    -1.854004     0.150000
    46.563317    22.201109    -3.145361    -2.126465     0.150000
    46.727401    22.443402    -3.145361    -1.854004     0.150000
    31.583905     6.929857    -2.258154    -2.876465     0.150000
    39.676339    13.103635    -2.570361    -2.876465     0.150000
    37.754114    12.620033    -2.258154    -2.604004     0.150000
    37.754114    12.620033    -2.258154    -2.604004     0.150000
    39.676339    13.103635    -2.570361    -2.876465     0.150000
    42.493066    17.109807    -2.570361    -2.604004     0.150000
    47.135767    22.718549    -3.408154    -1.376465     0.150000
    47.252074    22.761378    -3.720361    -1.376465     0.150000
    47.198309    22.747027    -3.408154    -1.104004     0.150000
    47.198309    22.747027    -3.408154    -1.104004     0.150000
    47.252074    22.761378    -3.720361    -1.376465     0.150000
    47.282676    22.775276    -3.720361    -1.104004     0.150000
    46.127144    21.391459    -3.120654    -2.501465     0.150000
    45.121816    20.287908    -2.857861    -2.501465     0.150000
    46.875444    22.610517    -3.120654    -1.479004     0.150000
    46.875444    22.610517    -3.120654    -1.479004     0.150000
    45.121816    20.287908    -2.857861    -2.501465     0.150000
    46.476588    22.452212    -2.857861    -1.479004     0.150000
    43.618360    21.510030    -1.970654    -1.001465     0.150000
    40.785926    20.460419    -1.707861    -1.001465     0.150000
    13.625384     0.095344    -1.970654    -2.979004     0.150000
    13.625384     0.095344    -1.970654    -2.979004     0.150000
    40.785926    20.460419    -1.707861    -1.001465     0.150000
    12.652184     0.006921    -1.707861    -2.979004     0.150000
    30.466875     5.667640    -2.545654    -3.251465     0.150000
    45.298407    19.198140    -3.432861    -3.251465     0.150000
    44.017713    19.997788    -2.545654    -2.229004     0.150000
    44.017713    19.997788    -2.545654    -2.229004     0.150000
    45.298407    19.198140    -3.432861    -3.251465     0.150000
    46.908187    22.416505    -3.432861    -2.229004     0.150000
    47.196543    22.718977    -3.695654    -1.751465     0.150000
    43.366185    20.741486    -2.282861    -1.751465     0.150000
    43.803068    16.512536    -3.695654    -3.729004     0.150000
    43.803068    16.512536    -3.695654    -3.729004     0.150000
    43.366185    20.741486    -2.282861    -1.751465     0.150000
    13.581790     0.002403    -2.282861    -3.729004     0.150000
    46.324533    21.049525    -3.551904    -3.063965     0.150000
    46.381862    21.142378    -3.576611    -3.063965     0.150000
    46.075429    20.551201    -3.551904    -3.166504     0.150000
    46.075429    20.551201    -3.551904    -3.166504     0.150000
    46.381862    21.142378    -3.576611    -3.063965     0.150000
    46.146633    20.668956    -3.576611    -3.166504     0.150000
    44.707447    21.663643    -2.401904    -1.563965     0.150000
    44.847465    21.725277    -2.426611    -1.563965     0.150000
    44.468979    21.442907    -2.401904    -1.666504     0.150000
    44.468979    21.442907    -2.401904    -1.666504     0.150000
    44.847465    21.725277    -2.426611    -1.563965     0.150000
    44.620806    21.516079    -2.426611    -1.666504     0.150000
    12.932276     0.000883    -1.826904    -3.813965     0.150000
    22.186304     2.081913    -3.001611    -3.813965     0.150000
    12.919233     0.000502    -1.826904    -3.916504     0.150000
    12.919233     0.000502    -1.826904    -3.916504     0.150000
    22.186304     2.081913    -3.001611    -3.813965     0.150000
    17.821989     0.883411    -3.001611    -3.916504     0.150000
    45.973342    21.509315    -2.976904    -2.313965     0.150000
    32.330986    10.372012    -1.851611    -2.313965     0.150000
    45.814976    21.192960    -2.976904    -2.416504     0.150000
    45.814976    21.192960    -2.976904    -2.416504     0.150000
    32.330986    10.372012    -1.851611    -2.313965     0.150000
    30.442454     8.390304    -1.851611    -2.416504     0.150000
    42.347775    14.803658    -3.264404    -3.438965     0.150000
    27.718903     4.181805    -2.714111    -3.438965     0.150000
    46.794845    22.415430    -3.264404    -2.041504     0.150000
    46.794845    22.415430    -3.264404    -2.041504     0.150000
    27.718903     4.181805    -2.714111    -3.438965     0.150000
    45.397752    21.459623    -2.714111    -2.041504     0.150000
    40.829524    18.611134    -2.114404    -1.938965     0.150000
    47.232054    22.720018    -3.864111    -1.938965     0.150000
    13.421828     0.003621    -2.114404    -3.541504     0.150000
    13.421828     0.003621    -2.114404    -3.541504     0.150000
    47.232054    22.720018    -3.864111    -1.938965     0.150000
    45.775788    19.743533    -3.864111    -3.541504     0.150000
    43.111093    17.439657    -2.689404    -2.688965     0.150000
    33.078447     8.590389    -2.139111    -2.688965     0.150000
    46.296285    22.421860    -2.689404    -1.291504     0.150000
    46.296285    22.421860    -2.689404    -1.291504     0.150000
    33.078447     8.590389    -2.139111    -2.688965     0.150000
    43.742229    21.472232    -2.139111    -1.291504     0.150000
    47.295046    22.779008    -3.839404    -1.188965     0.150000
    47.122238    22.720070    -3.289111    -1.188965     0.150000
    47.000170    22.251278    -3.839404    -2.791504     0.150000
    47.000170    22.251278    -3.839404    -2.791504     0.150000
    47.122238    22.720070    -3.289111    -1.188965     0.150000
    46.080541    20.910402    -3.289111    -2.791504     0.150000
    46.940985    22.166885    -3.767529    -2.782715     0.150000
    39.722054    13.507812    -2.498486    -2.782715     0.150000
    47.168614    22.654505    -3.767529    -2.135254     0.150000
    47.168614    22.654505    -3.767529    -2.135254     0.150000
    39.722054    13.507812    -2.498486    -2.782715     0.150000
    43.949110    20.214114    -2.498486    -2.135254     0.150000
    46.120630    22.359946    -2.617529    -1.282715     0.150000
    47.245119    22.760710    -3.648486    -1.282715     0.150000
    13.953677     0.034531    -2.617529    -3.635254     0.150000
    13.953677     0.034531    -2.617529    -3.635254     0.150000
    47.245119    22.760710    -3.648486    -1.282715     0.150000
    44.073878    16.951787    -3.648486    -3.635254     0.150000
    13.301398     0.001493    -2.042529    -3.532715     0.150000
    13.108381     0.001114    -1.923486    -3.532715     0.150000
    42.476672    20.896204    -2.042529    -1.385254     0.150000
    42.476672    20.896204    -2.042529    -1.385254     0.150000
    13.108381     0.001114    -1.923486    -3.532715     0.150000
    41.098943    20.319052    -1.923486    -1.385254     0.150000
    46.698642    22.354407    -3.192529    -2.032715     0.150000
    46.492479    22.215115    -3.073486    -2.032715     0.150000
    45.490097    19.935512    -3.192529    -2.885254     0.150000
    45.490097    19.935512    -3.192529    -2.885254     0.150000
    46.492479    22.215115    -3.073486    -2.032715     0.150000
    44.902323    19.111163    -3.073486    -2.885254     0.150000
    14.311549     0.089967    -2.905029    -3.907715     0.150000
    44.765304    17.923415    -3.935986    -3.907715     0.150000
    45.324542    20.488144    -2.905029    -2.510254     0.150000
    45.324542    20.488144    -2.905029    -2.510254     0.150000
    44.765304    17.923415    -3.935986    -3.907715     0.150000
    47.169400    22.575292    -3.935986    -2.510254     0.150000
    27.297363     6.516106    -1.755029    -2.407715     0.150000
    45.006013    20.399940    -2.785986    -2.407715     0.150000
    41.345613    20.672081    -1.755029    -1.010254     0.150000
    41.345613    20.672081    -1.755029    -1.010254     0.150000
    45.006013    20.399940    -2.785986    -2.407715     0.150000
    46.756440    22.599801    -2.785986    -1.010254     0.150000
    25.343567     3.488690    -2.330029    -3.157715     0.150000
    45.402305    19.486704    -3.360986    -3.157715     0.150000
    18.465065     1.172277    -2.330029    -3.260254     0.150000
    18.465065     1.172277    -2.330029    -3.260254     0.150000
    45.402305    19.486704    -3.360986    -3.157715     0.150000
    44.871029    18.524224    -3.360986    -3.260254     0.150000
    47.110486    22.687466    -3.480029    -1.657715     0.150000
    43.031191    20.756112    -2.210986    -1.657715     0.150000
    47.088096    22.663357    -3.480029    -1.760254     0.150000
    47.088096    22.663357    -3.480029    -1.760254     0.150000
    43.031191    20.756112    -2.210986    -1.657715     0.150000
    42.673564    20.349256    -2.210986    -1.760254     0.150000
    45.683147    19.721464    -3.623779    -3.345215     0.150000
    43.014987    15.784919    -3.217236    -3.345215     0.150000
    47.250187    22.763638    -3.623779    -1.197754     0.150000
    47.250187    22.763638    -3.623779    -1.197754     0.150000
    43.014987    15.784919    -3.217236    -3.345215     0.150000
    47.076040    22.704036    -3.217236    -1.197754     0.150000
    44.522161    21.193183    -2.473779    -1.845215     0.150000
    40.648489    18.910494    -2.067236    -1.845215     0.150000
    40.390229    14.536897    -2.473779    -2.697754     0.150000
    40.390229    14.536897    -2.473779    -2.697754     0.150000
    40.648489    18.910494    -2.067236    -1.845215     0.150000
    30.413005     6.865020    -2.067236    -2.697754     0.150000
    27.295162     5.565280    -1.898779    -2.595215     0.150000
    47.062047    22.417668    -3.792236    -2.595215     0.150000
    37.276272    16.212128    -1.898779    -1.947754     0.150000
    37.276272    16.212128    -1.898779    -1.947754     0.150000
    47.062047    22.417668    -3.792236    -2.595215     0.150000
    47.207479    22.703466    -3.792236    -1.947754     0.150000
    46.991584    22.677738    -3.048779    -1.095215     0.150000
    46.423967    22.485642    -2.642236    -1.095215     0.150000
    38.688045    10.952797    -3.048779    -3.447754     0.150000
    38.688045    10.952797    -3.048779    -3.447754     0.150000
    46.423967    22.485642    -2.642236    -1.095215     0.150000
    23.159282     2.473166    -2.642236    -3.447754     0.150000
    45.820961    20.311738    -3.336279    -2.970215     0.150000
    12.863949     0.011918    -1.779736    -2.970215     0.150000
    37.037062     9.313670    -3.336279    -3.822754     0.150000
    37.037062     9.313670    -3.336279    -3.822754     0.150000
    12.863949     0.011918    -1.779736    -2.970215     0.150000
    12.811480     0.000546    -1.779736    -3.822754     0.150000
    43.466448    21.220450    -2.186279    -1.470215     0.150000
    46.616400    22.509626    -2.929736    -1.470215     0.150000
    39.516792    15.811411    -2.186279    -2.322754     0.150000
    39.516792    15.811411    -2.186279    -2.322754     0.150000
    46.616400    22.509626    -2.929736    -1.470215     0.150000
    45.804117    21.339376    -2.929736    -2.322754     0.150000
    14.239465     0.082925    -2.761279    -3.720215     0.150000
    13.638114     0.002825    -2.354736    -3.720215     0.150000
    40.821475    13.841223    -2.761279    -3.072754     0.150000
    40.821475    13.841223    -2.761279    -3.072754     0.150000
    13.638114     0.002825    -2.354736    -3.720215     0.150000
    30.509109     6.005808    -2.354736    -3.072754     0.150000
    47.212333    22.675555    -3.911279    -2.220215     0.150000
    46.980215    22.480835    -3.504736    -2.220215     0.150000
    47.276041    22.765579    -3.911279    -1.572754     0.150000
    47.276041    22.765579    -3.911279    -1.572754     0.150000
    46.980215    22.480835    -3.504736    -2.220215     0.150000
    47.141713    22.709008    -3.504736    -1.572754     0.150000
    46.950188    22.120221    -3.875342    -2.923340     0.150000
    44.517274    18.511350    -3.037549    -2.923340     0.150000
    47.247843    22.740878    -3.875342    -1.807129     0.150000
    47.247843    22.740878    -3.875342    -1.807129     0.150000
    44.517274    18.511350    -3.037549    -2.923340     0.150000
    46.579975    22.383698    -3.037549    -1.807129     0.150000
    46.231226    22.370004    -2.725342    -1.423340     0.150000
    40.390468    19.955046    -1.887549    -1.423340     0.150000
    34.604492     8.010473    -2.725342    -3.307129     0.150000
    34.604492     8.010473    -2.725342    -3.307129     0.150000
    40.390468    19.955046    -1.887549    -1.423340     0.150000
    13.060204     0.003812    -1.887549    -3.307129     0.150000
    13.463963     0.002797    -2.150342    -3.673340     0.150000
    43.469499    16.066251    -3.612549    -3.673340     0.150000
    44.661131    21.877441    -2.150342    -1.057129     0.150000
    44.661131    21.877441    -2.150342    -1.057129     0.150000
    43.469499    16.066251    -3.612549    -3.673340     0.150000
    47.266135    22.769915    -3.612549    -1.057129     0.150000
    46.777613    22.337335    -3.300342    -2.173340     0.150000
    43.551224    19.794119    -2.462549    -2.173340     0.150000
    46.481264    21.730451    -3.300342    -2.557129     0.150000
    46.481264    21.730451    -3.300342    -2.557129     0.150000
    43.551224    19.794119    -2.462549    -2.173340     0.150000
    41.584954    16.403361    -2.462549    -2.557129     0.150000
    41.140674    13.636858    -3.012842    -3.298340     0.150000
    13.611507     0.028209    -2.175049    -3.298340     0.150000
    44.307239    18.210764    -3.012842    -2.932129     0.150000
    44.307239    18.210764    -3.012842    -2.932129     0.150000
    13.611507     0.028209    -2.175049    -3.298340     0.150000
    25.804878     3.900907    -2.175049    -2.932129     0.150000
    37.650431    17.333356    -1.862842    -1.798340     0.150000
    46.959025    22.589031    -3.325049    -1.798340     0.150000
    39.979272    19.757128    -1.862842    -1.432129     0.150000
    39.979272    19.757128    -1.862842    -1.432129     0.150000
    46.959025    22.589031    -3.325049    -1.798340     0.150000
    47.071547    22.691305    -3.325049    -1.432129     0.150000
    41.339650    16.205851    -2.437842    -2.548340     0.150000
    44.334516    19.298745    -2.750049    -2.548340     0.150000
    13.743821     0.008926    -2.437842    -3.682129     0.150000
    13.743821     0.008926    -2.437842    -3.682129     0.150000
    44.334516    19.298745    -2.750049    -2.548340     0.150000
    14.537493     0.146676    -2.750049    -3.682129     0.150000
    47.261646    22.768443    -3.587842    -1.048340     0.150000
    47.313606    22.785718    -3.900049    -1.048340     0.150000
    47.057206    22.556690    -3.587842    -2.182129     0.150000
    47.057206    22.556690    -3.587842    -2.182129     0.150000
    47.313606    22.785718    -3.900049    -1.048340     0.150000
    47.213613    22.682179    -3.900049    -2.182129     0.150000
    39.080652    11.029992    -3.444092    -3.860840     0.150000
    13.807178     0.006878    -2.606299    -3.860840     0.150000
    47.097747    22.685844    -3.444092    -1.619629     0.150000
    47.097747    22.685844    -3.444092    -1.619629     0.150000
    13.807178     0.006878    -2.606299    -3.860840     0.150000
    45.588929    22.012443    -2.606299    -1.619629     0.150000
    40.836834    16.718557    -2.294092    -2.360840     0.150000
    47.116311    22.557849    -3.756299    -2.360840     0.150000
    25.618757     3.644344    -2.294092    -3.119629     0.150000
    25.618757     3.644344    -2.294092    -3.119629     0.150000
    47.116311    22.557849    -3.756299    -2.360840     0.150000
    46.638309    21.527471    -3.756299    -3.119629     0.150000
    12.672848     0.004981    -1.719092    -3.110840     0.150000
    13.694221     0.088165    -2.031299    -3.110840     0.150000
    26.924609     6.525262    -1.719092    -2.369629     0.150000
    26.924609     6.525262    -1.719092    -2.369629     0.150000
    13.694221     0.088165    -2.031299    -3.110840     0.150000
    36.081604    12.741549    -2.031299    -2.369629     0.150000
    46.386983    22.374518    -2.869092    -1.610840     0.150000
    46.882901    22.592851    -3.181299    -1.610840     0.150000
    14.219102     0.072217    -2.869092    -3.869629     0.150000
    14.219102     0.072217    -2.869092    -3.869629     0.150000
    46.882901    22.592851    -3.181299    -1.610840     0.150000
    30.417941     5.237756    -3.181299    -3.869629     0.150000
    39.689111    19.279723    -3.996631    -2.870605     0.200000
    36.759984    15.574811    -2.970166    -2.870605     0.200000
    39.823688    19.512994    -3.996631    -2.539551     0.200000
    39.823688    19.512994    -3.996631    -2.539551     0.200000
    36.759984    15.574811    -2.970166    -2.870605     0.200000
    38.208759    17.715564    -2.970166    -2.539551     0.200000
    39.306608    19.425087    -2.846631    -1.370605     0.200000
    33.513261    16.830410    -1.820166    -1.370605     0.200000
    39.519619    19.533190    -2.846631    -1.039551     0.200000
    39.519619    19.533190    -2.846631    -1.039551     0.200000
    33.513261    16.830410    -1.820166    -1.370605     0.200000
    35.294760    17.870635    -1.820166    -1.039551     0.200000
    10.788430     0.005623    -2.271631    -3.620605     0.200000
    35.270740    13.237452    -3.545166    -3.620605     0.200000
    10.990698     0.061224    -2.271631    -3.289551     0.200000
    10.990698     0.061224    -2.271631    -3.289551     0.200000
    35.270740    13.237452    -3.545166    -3.620605     0.200000
    38.012309    16.781686    -3.545166    -3.289551     0.200000
    39.619074    19.414852    -3.421631    -2.120605     0.200000
    36.240300    16.781460    -2.395166    -2.120605     0.200000
    39.721008    19.552934    -3.421631    -1.789551     0.200000
    39.721008    19.552934    -3.421631    -1.789551     0.200000
    36.240300    16.781460    -2.395166    -2.120605     0.200000
    37.233774    18.097672    -2.395166    -1.789551     0.200000
    15.929811     1.458989    -3.134131    -3.995605     0.200000
    10.636363     0.000458    -2.107666    -3.995605     0.200000
    39.236878    19.088946    -3.134131    -2.164551     0.200000
    39.236878    19.088946    -3.134131    -2.164551     0.200000
    10.636363     0.000458    -2.107666    -3.995605     0.200000
    32.813503    13.984577    -2.107666    -2.164551     0.200000
    25.838944     7.411857    -1.984131    -2.495605     0.200000
    39.125196    18.754556    -3.257666    -2.495605     0.200000
    10.542128     0.001424    -1.984131    -3.664551     0.200000
    10.542128     0.001424    -1.984131    -3.664551     0.200000
    39.125196    18.754556    -3.257666    -2.495605     0.200000
    29.535959     8.120247    -3.257666    -3.664551     0.200000
    22.675891     4.320749    -2.559131    -3.245605     0.200000
    26.949099     6.663546    -2.682666    -3.245605     0.200000
    38.619005    19.121319    -2.559131    -1.414551     0.200000
    38.619005    19.121319    -2.559131    -1.414551     0.200000
    26.949099     6.663546    -2.682666    -3.245605     0.200000
    38.952500    19.265810    -2.682666    -1.414551     0.200000
    39.858587    19.635380    -3.709131    -1.745605     0.200000
    39.892226    19.653848    -3.832666    -1.745605     0.200000
    39.354023    18.802307    -3.709131    -2.914551     0.200000
    39.354023    18.802307    -3.709131    -2.914551     0.200000
    39.892226    19.653848    -3.832666    -1.745605     0.200000
    39.512516    19.023100    -3.832666    -2.914551     0.200000
    37.208528    15.633404    -3.565381    -3.433105     0.200000
    24.067329     4.896046    -2.826416    -3.433105     0.200000
    33.039269    10.928590    -3.565381    -3.852051     0.200000
    33.039269    10.928590    -3.565381    -3.852051     0.200000
    24.067329     4.896046    -2.826416    -3.433105     0.200000
    11.042975     0.027398    -2.826416    -3.852051     0.200000
    36.994609    17.682012    -2.415381    -1.933105     0.200000
    39.907425    19.651519    -3.976416    -1.933105     0.200000
    35.312412    15.342715    -2.415381    -2.352051     0.200000
    35.312412    15.342715    -2.415381    -2.352051     0.200000
    39.907425    19.651519    -3.976416    -1.933105     0.200000
    39.857388    19.575160    -3.976416    -2.352051     0.200000
    14.136910     1.249413    -1.840381    -2.683105     0.200000
    28.705674     8.734672    -2.251416    -2.683105     0.200000
    10.420309     0.013048    -1.840381    -3.102051     0.200000
    10.420309     0.013048    -1.840381    -3.102051     0.200000
    28.705674     8.734672    -2.251416    -2.683105     0.200000
    16.488673     1.829891    -2.251416    -3.102051     0.200000
    39.589719    19.555263    -2.990381    -1.183105     0.200000
    39.836845    19.649901    -3.401416    -1.183105     0.200000
    39.375041    19.410176    -2.990381    -1.602051     0.200000
    39.375041    19.410176    -2.990381    -1.602051     0.200000
    39.836845    19.649901    -3.401416    -1.183105     0.200000
    39.752313    19.593208    -3.401416    -1.602051     0.200000
    37.884544    16.789690    -3.277881    -3.058105     0.200000
    39.176431    18.519859    -3.688916    -3.058105     0.200000
    39.774383    19.624869    -3.277881    -1.227051     0.200000
    39.774383    19.624869    -3.277881    -1.227051     0.200000
    39.176431    18.519859    -3.688916    -3.058105     0.200000
    39.909008    19.676976    -3.688916    -1.227051     0.200000
    35.967418    17.757399    -2.127881    -1.558105     0.200000
    38.348452    18.931989    -2.538916    -1.558105     0.200000
    23.931838     5.567178    -2.127881    -2.727051     0.200000
    23.931838     5.567178    -2.127881    -2.727051     0.200000
    38.348452    18.931989    -2.538916    -1.558105     0.200000
    33.469842    12.492790    -2.538916    -2.727051     0.200000
    10.967543     0.013958    -2.702881    -3.808105     0.200000
    20.093557     2.991690    -3.113916    -3.808105     0.200000
    38.335299    18.537364    -2.702881    -1.977051     0.200000
    38.335299    18.537364    -2.702881    -1.977051     0.200000
    20.093557     2.991690    -3.113916    -3.808105     0.200000
    39.338215    19.246730    -3.113916    -1.977051     0.200000
    39.822105    19.547315    -3.852881    -2.308105     0.200000
    28.713729    10.219207    -1.963916    -2.308105     0.200000
    38.387193    17.220088    -3.852881    -3.477051     0.200000
    38.387193    17.220088    -3.852881    -3.477051     0.200000
    28.713729    10.219207    -1.963916    -2.308105     0.200000
